game,file,ref,speaker,text,trigger_or_notes
O1,D1_MAIN,501.30,ARCHIE,"Back home in Ruboria I'm called Archibaldamius Methuselah Wobbleboard III, but folks round here just call me Archie.",Trigger: Camera pans onto the Inn and Archie the Inn Keeper.
O1,D1_MAIN,501.40,ARCHIE,"We’ve had some tough times. The Halflings have ransacked most of the farms and everyone’s turned up in Spree... on my doorstep!  They voted me Mayor! I got the drinks, yeah, but no food to feed them.","Trigger: Camera pans around Spree again, focusing on the gathered peasants."
O1,D1_MAIN,501.50,ARCHIE,"Look, I really need some... er... er",Trigger: Camera focuses on Bill. Minions have stopped boozing.
O1,D1_MAIN,501.60,ARCHIE,"Their village lies to the East. I bet they’re keeping it there! Go on, full tummies for us equals fuller pockets for you, if you get my drift.","Trigger: Camera pans to the Halfling homes Gate Exit (show the guards, pan going over their heads towards the Halflings)."
O1,D1_MAIN,501.70,ARCHIE,Always feel free to charge your Minions up at my Inn!,Trigger: Cut back to Archie.
O1,D1_MAIN,502.10,ARCHIE,I’ll bet a barrel of beer that our food is in the Halfling village to the East...,Trigger: If the player returns without the food.
O1,D1_MAIN,502.20,ARCHIE,"Man, those Halflings didn’t eat all that food did they?",Trigger: If the player returns without the food.
O1,D1_MAIN,502.30,ARCHIE,We’re starving here!,Trigger: If the player returns without the food.
O1,D1_MAIN,503.10,ARCHIE,You’re a gent! I couldn’t ‘ave spent another night listening to my grumblin’ stomach!,Trigger: If the player has given the food back.
O1,D1_MAIN,503.20,ARCHIE,You’re welcome at the Happy Mule any time!,Trigger: If the player has given the food back.
O1,D1_MAIN,503.30,ARCHIE,We’re in your debt. Beers all around!,Trigger: If the player has given the food back.
O1,D1_MAIN,504.10,ARCHIE,You’ve taken food from the mouth of babies... you hear me?,Trigger: If the player has kept the food for himself.
O1,D1_MAIN,504.20,ARCHIE,"I’ve seen some Evil on my travels, but you and those",Trigger: If the player has kept the food for himself.
O1,D1_MAIN,504.30,ARCHIE,Shame on you man... shame on you!,Trigger: If the player has kept the food for himself.
O1,D1_MAIN,505.10,ARCHIE,"I miss my Ruboria! Dry as a dead man’s tongue, and sandstorms so bad you’d be sneezing glass for a week.",Trigger: General ambient announcements for Archie. This can be distributed/looped as needed.
O1,D1_MAIN,505.20,ARCHIE,"Ah man, I saw this lady pass through here the other week. Pretty as flower but sharp as dagger. Ouch!",Trigger: General ambient announcements for Archie. This can be distributed/looped as needed.
O1,D1_MAIN,505.30,ARCHIE,"I don’t know why they made me Mayor. I know what happened to Lord Spree, our last Mayor. I ain’t ending up like that!",Trigger: General ambient announcements for Archie.This can be distributed/looped as needed.
O1,D1_MAIN,505.40,ARCHIE,Fancy a drop of the good stuff?,Trigger: General ambient announcements for Archie.This can be distributed/looped as needed.
O1,D1_MAIN,506.10,ARCHIE,Some little thief has nicked my Inn sign! Who’d want to steal a sign?,Note: At a certain point in the game Jewel will steal the Inn sign for the Happy Mule. Trigger: The player passes through Spree after the Inn sign has been stolen. This can be looped as required.
O1,D1_MAIN,507.10,EAST_GATE_GUARD_1,"Watch out, it’s a hero!",Trigger: As the Overlord approaches:
O1,D1_MAIN,507.20,EAST_GATE_GUARD_2,Like we need any more of,
O1,D1_MAIN,507.30,EAST_GATE_GUARD_1,"Look what happened to the last party of heroes we had ‘ere. Crazy as a bag of weasels, the lot of them!",
O1,D1_MAIN,507.40,EAST_GATE_GUARD_2,"Yeah, and that was before they came back! Hey, I saw that Melvin last week. He used to be such a nice little fellow. But I swear he looked at me like I was a giant ham! He was actually",
O1,D1_MAIN,507.50,EAST_GATE_GUARD_1,"Yuck! Well, we’d better unlock this gate, I suppose.",After this exchange the gate is unlocked and the player can open it.
O1,D1_MAIN,508.10,EAST_GATE_GUARD_1,"We’ve got your back, Lord!","Trigger: If the town is still friendly, some guards will follow the Overlord when he opens the gate."
O1,D1_MAIN,508.20,EAST_GATE_GUARD_2,Let’s skewer some Halflings!,"Trigger: If the town is still friendly, some guards will follow the Overlord when he opens the gate."
O1,D1_MAIN,508.30,EAST_GATE_GUARD_1,Need some help?,"Trigger: If the town is still friendly, some guards will follow the Overlord when he opens the gate."
O1,D1_MAIN,508.40,EAST_GATE_GUARD_2,We could do with a bit of exercise.,"Trigger: If the town is still friendly, some guards will follow the Overlord when he opens the gate."
O1,D1_MAIN,508.50,EAST_GATE_GUARD_1,We’re with you!,"Trigger: If the town is still friendly, some guards will follow the Overlord when he opens the gate."
O1,D1_MAIN,508.60,EAST_GATE_GUARD_2,"We’re coming, Sire!","Trigger: If the town is still friendly, some guards will follow the Overlord when he opens the gate."
O1,D1_MAIN,509.10,EAST_GATE_GUARD_1,We’ll stay here.,"Trigger: If the Town is suppressed, the guards will not help and will stay put."
O1,D1_MAIN,509.20,EAST_GATE_GUARD_2,No sense in crowding the man.,"Trigger: If the Town is suppressed, the guards will not help and will stay put."
O1,D1_MAIN,509.30,EAST_GATE_GUARD_1,Better keep the village protected.,"Trigger: If the Town is suppressed, the guards will not help and will stay put."
O1,D1_MAIN,509.40,EAST_GATE_GUARD_2,Better him than us.,"Trigger: If the Town is suppressed, the guards will not help and will stay put."
O1,D1_MAIN,509.50,EAST_GATE_GUARD_1,Let’s just pretend we didn’t see him.,"Trigger: If the Town is suppressed, the guards will not help and will stay put."
O1,D1_MAIN,509.60,EAST_GATE_GUARD_2,This gate won’t protect itself!,"Trigger: If the Town is suppressed, the guards will not help and will stay put."
O1,D1_MAIN,600.10,GNARL,"Looks like they’re preparing a party down there. We should hurry up Sire, don’t want to miss it.",Trigger: The player walks to a ledge and gets a distant view of the Halfling village square. Halflings and Maids are running around setting up a party.
O1,D1_MAIN,601.10,GNARL,"Seems that we won’t be joining the party, just yet. While they’re busy here, perhaps you should find out where those greedy devils have hidden Spree’s food.",Trigger: After the player has killed the troll guard.
O1,D1_MAIN,602.10,GNARL,"Looks like you’ll be able to fit your magnificent and imposing presence in through there, Lord.",Trigger: The player reaches the Halfling Homes.
O1,D1_MAIN,603.10,GNARL,"Well, well, well it appears Melvin the Halfling",Trigger: The player nears the gateway after completing the food supply quest.
O1,D1_MAIN,603.20,GNARL,"Looks like Melvin is making a run for it, well a waddle for it! Your Minions seem bewitched... it does have a haunting beauty to it...",Trigger: Brief Cut-scene where Melvin can be seen lumbering off.
O1,D1_MAIN,603.30,GNARL,Perhaps we should stay a while... revel in the melody...,Trigger: shot of the Overlord grasping his head.
O1,D1_MAIN,603.40,GNARL,"Oh...My feet, Master, I can’t stop them... Oh, I’m dancing, I’m actually",Trigger: Gnarl begins to hum
O1,D1_MAIN,604.10,FIDDLER,"Hey, I’m an artiste!",Trigger: The player hits the fiddler for the first time
O1,D1_MAIN,604.20,FIDDLER,At least your creatures appreciate talent!,Trigger: The player hits the fiddler for the second time
O1,D1_MAIN,604.30,FIDDLER,Everyone’s...a... critic...,Trigger: The player hits the fiddler for the third time and kills him
O1,D1_MAIN,604.40,GNARL,So often the great die before their time. Ohhh! His music will live on in our hearts!,
O1,D1_MAIN,605.10,GNARL,"You won’t be following that tub of lard until you fix that wheel, Sire.",Trigger: The player nears the broken wheel.
O1,D1_MAIN,606.10,GNARL,Halflings don’t care about guarding when there’s food gone missing! Always thinking with their stomachs!,"As the player is about to enter the Halfling Party Square, Melvin can be seen feasting. Irritating fiddle music is playing. 

Camera moves from the Player’s perspective to Melvin who is standing on a platform:
The Camera passes by a fiddler and dancing Halflings. Female Peasant Slaves can be seen serving food."
O1,D1_MAIN,607.10,FIELD_PEASANT_1,Careful! This is the only bit of farmland we’ve managed to save from the Halflings.,Trigger: When the player enters the East of Spree playfields area for the first time.
O1,D1_MAIN,607.20,FIELD_PEASANT_2,But the crops won’t be ready for months. We’ll have starved by then!,
O1,D1_MAIN,607.30,FIELD_PEASANT_3,"Halfling patrols are still out there, we’ve seen ‘em going to this old workshop! Think they’re keeping somethin’ in there.",
O1,D1_MAIN,608.10,GNARL,"It’s one of our smelters! And those devils have captured Red Minions to stoke it. Silly scorchers! They must be imprisoned in the tunnels under Spree. We need to put out the fire to move the smelter, but to do that we must be able to summon Reds. You have to find the Red Minion Hive.",Trigger: When the player enters the workshop and sees the smelter for the first time.
O1,D1_MAIN,609.10,FARMER_1,These roots! I’ve never seen anything like it!,Trigger: When the player passes near the farmers and roots.
O1,D1_MAIN,609.20,FARMER_2,Darn Elves! Can’t keep their own forest under control!,Trigger: When the player passes near the farmers and roots.
O1,D1_MAIN,609.30,FARMER_3,These roots are strangling our crops!,Trigger: When the player passes near the farmers and roots.
O1,D1_MAIN,609.40,FARMER_1,"The forest... it’s gone crazy, that ain’t natural I’m telling you!",Trigger: When the player passes near the farmers and roots.
O1,D1_MAIN,609.50,FARMER_2,"I’ve tried cutting 'em, setting 'em on fire. Nothing helps!",Trigger: When the player passes near the farmers and roots.
O1,D1_MAIN,609.60,FARMER_3,It’s Elf magic! I never trusted those pointy-eared layabouts!,Trigger: When the player passes near the farmers and roots.
O1,D1_MAIN,610.10,GNARL,"Use your Reds to put out the fire, then your Browns can carry the smelter back to the Tower.",Trigger: When the player enters the workshop and has the Red Minions with him.
O1,D1_MAIN,611.10,WEST_GATE_GUARD,Halflings! Close the gates!,Trigger: As the Minions are carrying the smelter back to spree.
O1,D1_MAIN,611.20,GNARL,"Cowardly creatures! Quick, find another route, then decide how to deal with these worthless peons!",Trigger: The guard has run inside and the gate has been shut.
O1,D1_MAIN,700.10,CASTLE_SPREE_SURVIVOR,"Castle Spree is under siege, it’s burning! The demons...they came...they came out of the","Trigger: At the north gate the player will meet a survivor from castle Spree. There are no guards at this gate. Note: Once these lines have played through once, the different segments can be looped as single announcements each time the player goes past, without completing the Castle Spree quest."
O1,D1_MAIN,700.20,CASTLE_SPREE_SURVIVOR,"The lady, she told us to run. So I ran and I didn’t look back, even when the screaming started. I don’t know if the others made it.",
O1,D1_MAIN,700.30,CASTLE_SPREE_SURVIVOR,"Well you’ll need a army to get in. Oh, I see you have one. Well, go ahead then!",
O1,D1_MAIN,700.40,CASTLE_SPREE_SURVIVOR,I’m not going back there again...,
O1,D1_MAIN,701.10,GNARL,"Melted armor is such a pain, Lord. You need to find the Red Minions. Their skin absorbs fire. They can take the...",Trigger: When the player nears the flame barrier without red Minions.
O1,D1_MAIN,701.20,GNARL,"You are not flame-proof, Master! Enlist the aid of the Red Minions, only their skin can absorb the flames.",Trigger: If the player nears the flame barrier again without red Minions.
O1,D1_MAIN,800.10,GNARL,"A thousand Halflings couldn’t do this much damage. I smell magic in the air. That’s never a good smell. Sire, I think you should investigate further.",Trigger: The player nears Castle Spree. A mini cut-scene will pan over the burning castle.
O1,D1_MAIN,801.10,GNARL,He was most definitely not local! I wonder if the lady that gibbering peasant mentioned is behind this.,Trigger: After the player has killed their first Ruborian Raider.
O1,D1_MAIN,802.10,GNARL,"Better find another way in, oh Master of the Shadows.",Trigger: As the player nears the drawbridge.
O1,D1_MAIN,803.10,SPREE_GUARD_1,"Sorry, Lord... we, er, panicked. It won’t happen again!",Trigger: The player revisits Spree after completing the smelter quest. Note the guard here can be any guard near to where the player enters Spree.
O1,D1_MAIN,803.20,SPREE_GUARD_2,We,
O1,D1_MAIN,803.30,GNARL,"If you want to teach Spree a lesson Sire, then now is the time. Of course, you may have other plans. I wouldn’t dream of telling you your job, Sire.",
O1,D1_MAIN,900.10,GNARL,"It seems you have made your choice, Master.",Trigger: The player kills one peasant. Note: After 10 peasants have been killed the peasants will stop fighting and surrender to the player.
O1,D1_MAIN,901.10,OFFERER_PEASANT,"Dark Lord, in the hope that you might have pity on us poor wretches, we offer you our finest maiden!",Trigger: The player has killed 10 peasants and suppressed Spree.  IMPORTANT NOTE: When recording this cut-scene with voice actors ensure that a secondary version is recorded with 'MAIDEN' replacing 'VIRGIN' at every instance.
O1,D1_MAIN,901.40,FEMALE_SERVANT,I ain’t a maiden! They don’t call me Haystack Harriet for nothing!,IMPORTANT NOTE: When recording this cut-scene with voice actors ensure that a secondary version is recorded with 'MAIDEN' replacing 'VIRGIN' at every instance.
